date,region_name,Rainfall,SPI - 3 months,Temperature,Water Satisfaction Index (WSI),Solar Radiation,Soil Moisture (gapfilled historical time series),FPAR,FPAR - zscore,asap0_id,asap1_id,month,day,dekad_id,target_ews,Cluster_Wilayah,month_extracted
2001-05-21,Bali,41.567,-0.705,24.093,91.286,193887.144,0.258,68.839,-0.219,183,1169,5,21,15,0,1,5
2001-05-21,Bangka Belitung,118.398,-0.15,26.778,99.877,183205.014,0.237,75.674,0.519,183,628,5,21,15,1,1,5
2001-05-21,Banten,163.812,0.9,25.729,99.539,189785.951,0.362,56.905,-0.002,183,1547,5,21,15,0,0,5
2001-05-21,Bengkulu,95.671,1.474,23.514,99.998,178219.256,0.315,71.052,0.056,183,501,5,21,15,0,2,5
2001-05-21,D.I. Yogyakarta,51.031,0.243,25.779,95.657,205905.248,0.22,59.534,-0.607,183,1171,5,21,15,0,1,5
2001-05-21,Dki Jakarta,73.686,0.702,26.511,98.621,196286.906,0.39,45.325,0.534,183,181,5,21,15,0,0,5
2001-05-21,Gorontalo,47.785,0.543,24.896,99.888,198018.22,0.289,69.302,1.012,183,176,5,21,15,1,1,5
2001-05-21,Jambi,54.476,1.359,20.945,100.0,178112.612,0.316,75.339,0.207,183,1173,5,21,15,0,2,5
2001-05-21,Jawa Barat,93.014,1.032,24.735,98.543,202146.959,0.342,60.074,-0.022,183,2380,5,21,15,0,0,5
2001-05-21,Jawa Tengah,51.113,0.071,25.551,97.02,209616.091,0.328,59.715,-0.718,183,1174,5,21,15,0,0,5
2001-05-21,Jawa Timur,26.554,-0.639,25.782,93.985,209700.636,0.297,58.02,-0.7,183,1175,5,21,15,0,1,5
2001-05-21,Kalimantan Barat,78.94,0.388,26.896,100.0,196586.526,0.302,64.221,0.032,183,1170,5,21,15,0,0,5
2001-05-21,Kalimantan S.,59.214,-0.203,26.477,99.797,202023.541,0.308,69.355,-0.049,183,98,5,21,15,0,0,5
2001-05-21,Kalimantan T.,66.985,0.069,26.671,99.998,201827.908,0.332,73.513,0.124,183,115,5,21,15,0,0,5
2001-05-21,Kalimantan Timur,75.482,1.495,25.786,99.97,193216.18,0.332,69.521,0.089,183,1161,5,21,15,0,0,5
2001-05-21,Kepulauan-riau,89.365,0.728,27.743,98.033,196698.77,0.326,72.067,0.564,183,2384,5,21,15,0,0,5
2001-05-21,Lampung,126.997,0.905,25.487,99.677,165137.672,0.304,57.862,-0.186,183,1176,5,21,15,0,0,5
2001-05-21,Maluku,66.961,0.641,25.763,97.381,179098.256,0.365,71.72,0.249,183,2144,5,21,15,0,0,5
2001-05-21,Maluku Utara,101.755,0.829,24.271,99.165,186609.608,0.297,66.898,0.223,183,635,5,21,15,0,1,5
2001-05-21,Nangroe A.D.,39.724,-1.232,25.985,92.296,203451.22,0.339,55.486,0.437,183,1165,5,21,15,2,0,5
2001-05-21,Nusatenggara B.,32.871,-0.467,25.124,78.409,197231.883,0.182,69.016,0.511,183,1178,5,21,15,1,1,5
2001-05-21,Nusatenggara T.,21.069,0.155,24.494,79.487,205916.581,0.249,66.024,-0.099,183,1179,5,21,15,0,1,5
2001-05-21,Papua,8.62,0.849,25.408,97.817,176955.093,0.302,57.843,-0.459,183,2385,5,21,15,0,1,5
2001-05-21,Papua Barat,119.751,0.759,24.716,99.096,196879.772,0.383,68.519,0.373,183,2179,5,21,15,0,0,5
2001-05-21,Riau,78.039,0.678,26.319,99.999,186110.377,0.31,77.656,0.288,183,2386,5,21,15,0,0,5
2001-05-21,Sulawesi Barat,83.082,0.833,25.047,99.156,194206.121,0.333,68.279,0.48,183,2151,5,21,15,0,0,5
2001-05-21,Sulawesi Selatan,135.079,0.557,25.245,97.514,193082.062,0.322,59.17,0.125,183,2158,5,21,15,2,0,5
2001-05-21,Sulawesi Tengah,90.983,0.597,23.638,99.388,193126.454,0.344,64.896,0.335,183,442,5,21,15,0,2,5
2001-05-21,Sulawesi Tengg.,65.239,-0.23,24.459,97.122,180515.927,0.343,69.834,0.366,183,443,5,21,15,2,0,5
2001-05-21,Sulawesi Utara,87.508,0.668,23.188,99.509,192993.574,0.359,71.697,0.828,183,595,5,21,15,0,2,5
2001-05-21,Sumatera Barat,82.153,0.918,22.591,99.936,188089.095,0.309,72.879,0.24,183,444,5,21,15,0,2,5
2001-05-21,Sumatera Selatan,78.984,0.23,25.593,99.998,174755.914,0.33,71.004,0.369,183,2162,5,21,15,0,0,5
2001-05-21,Sumatera Utara,55.909,0.381,24.305,99.875,198904.934,0.338,61.387,-0.236,183,446,5,21,15,0,2,5
2001-06-01,Bali,119.07,0.437,23.852,91.874,149551.585,0.255,68.563,-0.086,183,1169,6,1,16,0,1,6
2001-06-01,Bangka Belitung,95.389,0.216,26.228,99.877,153982.139,0.236,75.639,0.454,183,628,6,1,16,1,1,6
2001-06-01,Banten,79.897,1.284,25.505,99.607,166156.344,0.366,57.063,-0.152,183,1547,6,1,16,0,0,6
2001-06-01,Bengkulu,72.731,1.43,23.313,99.998,162556.88,0.306,71.14,0.074,183,501,6,1,16,0,2,6
2001-06-01,D.I. Yogyakarta,112.002,0.854,25.394,96.012,155892.822,0.205,59.005,-0.606,183,1171,6,1,16,0,1,6
2001-06-01,Dki Jakarta,82.546,1.34,26.108,98.665,168617.762,0.385,45.404,0.52,183,181,6,1,16,0,0,6
2001-06-01,Gorontalo,92.036,0.915,24.536,99.889,170790.084,0.298,69.622,0.994,183,176,6,1,16,1,1,6
2001-06-01,Jambi,46.933,1.317,20.713,100.0,159016.162,0.315,75.917,0.233,183,1173,6,1,16,0,2,6
2001-06-01,Jawa Barat,124.214,1.386,24.404,98.772,164019.006,0.34,61.695,0.01,183,2380,6,1,16,0,0,6
2001-06-01,Jawa Tengah,140.602,0.808,25.055,97.306,161970.072,0.334,59.147,-0.749,183,1174,6,1,16,0,0,6
2001-06-01,Jawa Timur,102.481,0.18,25.385,94.302,159120.283,0.314,57.087,-0.726,183,1175,6,1,16,0,1,6
2001-06-01,Kalimantan Barat,98.744,0.566,25.921,100.0,159623.235,0.305,64.785,-0.052,183,1170,6,1,16,0,0,6
2001-06-01,Kalimantan S.,77.501,-0.004,25.791,99.805,154321.852,0.31,71.5,0.071,183,98,6,1,16,0,0,6
2001-06-01,Kalimantan T.,93.261,0.35,25.942,99.998,156459.123,0.331,75.018,0.117,183,115,6,1,16,0,0,6
2001-06-01,Kalimantan Timur,88.602,1.534,25.247,99.97,155348.869,0.333,70.018,0.053,183,1161,6,1,16,0,0,6
2001-06-01,Kepulauan-riau,61.628,0.794,27.127,98.11,172696.348,0.326,72.41,0.552,183,2384,6,1,16,0,0,6
2001-06-01,Lampung,73.755,1.162,25.38,99.702,148059.643,0.293,58.027,-0.166,183,1176,6,1,16,0,0,6
2001-06-01,Maluku,94.799,0.893,25.418,97.311,154501.82,0.365,71.812,0.265,183,2144,6,1,16,0,0,6
2001-06-01,Maluku Utara,45.3,0.739,24.221,99.242,166741.004,0.305,66.619,0.206,183,635,6,1,16,0,1,6
2001-06-01,Nangroe A.D.,29.815,-1.521,25.728,93.139,165872.448,0.338,55.842,0.455,183,1165,6,1,16,2,0,6
2001-06-01,Nusatenggara B.,84.955,0.479,24.769,80.788,159728.59,0.168,67.889,0.437,183,1178,6,1,16,1,1,6
2001-06-01,Nusatenggara T.,43.509,0.63,24.395,78.671,166387.92,0.241,63.452,-0.134,183,1179,6,1,16,0,1,6
2001-06-01,Papua,25.402,0.943,25.599,96.311,146314.271,0.305,57.766,-0.461,183,2385,6,1,16,0,1,6
2001-06-01,Papua Barat,112.488,0.638,24.644,99.065,167776.236,0.384,68.019,0.33,183,2179,6,1,16,0,0,6
2001-06-01,Riau,58.383,0.805,25.822,99.999,154793.682,0.317,78.817,0.398,183,2386,6,1,16,0,0,6
2001-06-01,Sulawesi Barat,160.23,1.217,24.678,99.317,160538.463,0.326,68.466,0.366,183,2151,6,1,16,0,0,6
2001-06-01,Sulawesi Selatan,284.583,1.03,24.827,98.095,157983.121,0.323,59.979,0.064,183,2158,6,1,16,0,0,6
2001-06-01,Sulawesi Tengah,98.201,0.534,23.386,99.438,164192.58,0.346,64.705,0.429,183,442,6,1,16,0,2,6
2001-06-01,Sulawesi Tengg.,120.917,-0.267,24.185,97.304,155114.059,0.347,70.07,0.411,183,443,6,1,16,2,0,6
2001-06-01,Sulawesi Utara,78.496,0.926,23.056,99.526,168485.532,0.359,72.408,0.943,183,595,6,1,16,0,2,6
2001-06-01,Sumatera Barat,48.82,0.836,22.106,99.936,158100.483,0.314,72.888,0.212,183,444,6,1,16,0,2,6
2001-06-01,Sumatera Selatan,71.627,0.367,25.345,99.998,152710.853,0.335,71.645,0.313,183,2162,6,1,16,0,0,6
2001-06-01,Sumatera Utara,54.581,0.355,23.841,99.891,163253.992,0.345,62.543,-0.169,183,446,6,1,16,0,2,6
2001-06-11,Bali,56.635,0.73,23.399,92.395,165976.575,0.251,68.428,0.069,183,1169,6,11,17,0,1,6
2001-06-11,Bangka Belitung,82.966,0.456,26.418,99.877,164311.461,0.234,75.75,0.415,183,628,6,11,17,1,1,6
2001-06-11,Banten,36.93,1.233,25.535,99.644,178621.735,0.349,57.587,-0.215,183,1547,6,11,17,0,0,6
2001-06-11,Bengkulu,29.603,1.361,23.158,99.981,171434.369,0.308,70.878,-0.015,183,501,6,11,17,0,2,6
2001-06-11,D.I. Yogyakarta,22.322,0.974,25.242,96.076,178117.439,0.233,58.255,-0.59,183,1171,6,11,17,0,1,6
2001-06-11,Dki Jakarta,25.781,1.242,26.13,98.702,173231.16,0.378,44.776,0.472,183,181,6,11,17,0,0,6
2001-06-11,Gorontalo,81.536,1.052,24.426,99.89,158684.513,0.306,69.441,0.929,183,176,6,11,17,1,1,6
2001-06-11,Jambi,29.639,1.366,20.639,99.77,162619.654,0.315,76.26,0.26,183,1173,6,11,17,0,2,6
2001-06-11,Jawa Barat,42.783,1.28,24.298,98.988,175004.629,0.32,62.675,0.004,183,2380,6,11,17,0,0,6
2001-06-11,Jawa Tengah,35.55,0.948,24.997,97.562,182203.809,0.34,58.617,-0.685,183,1174,6,11,17,0,0,6
2001-06-11,Jawa Timur,24.415,0.389,25.193,94.782,180184.338,0.309,56.232,-0.652,183,1175,6,11,17,0,1,6
2001-06-11,Kalimantan Barat,42.009,0.408,26.125,99.999,169279.665,0.296,65.232,-0.102,183,1170,6,11,17,0,0,6
2001-06-11,Kalimantan S.,28.144,0.001,25.885,99.811,167107.901,0.304,72.858,0.234,183,98,6,11,17,0,0,6
2001-06-11,Kalimantan T.,35.547,0.413,26.069,99.998,167177.457,0.327,76.043,0.176,183,115,6,11,17,0,0,6
2001-06-11,Kalimantan Timur,42.433,1.479,25.282,99.972,154652.071,0.329,70.507,0.012,183,1161,6,11,17,0,0,6
2001-06-11,Kepulauan-riau,75.586,1.078,27.509,98.237,169585.478,0.326,72.282,0.471,183,2384,6,11,17,0,0,6
2001-06-11,Lampung,37.101,1.14,25.42,99.717,165542.572,0.286,57.838,-0.199,183,1176,6,11,17,0,0,6
2001-06-11,Maluku,178.351,1.195,25.376,97.457,157435.582,0.365,71.645,0.245,183,2144,6,11,17,0,0,6
2001-06-11,Maluku Utara,162.968,1.098,23.954,99.261,153842.109,0.286,65.869,0.153,183,635,6,11,17,0,1,6
2001-06-11,Nangroe A.D.,23.012,-1.584,26.132,91.717,201398.525,0.338,56.009,0.41,183,1165,6,11,17,2,0,6
2001-06-11,Nusatenggara B.,30.924,0.559,24.599,82.63,180308.817,0.15,66.508,0.349,183,1178,6,11,17,1,1,6
2001-06-11,Nusatenggara T.,21.726,0.478,24.011,78.499,161875.881,0.219,61.066,-0.155,183,1179,6,11,17,0,1,6
2001-06-11,Papua,12.2,0.605,25.31,95.884,149675.641,0.294,57.337,-0.533,183,2385,6,11,17,0,1,6
2001-06-11,Papua Barat,67.879,0.348,24.527,99.002,168033.026,0.384,67.7,0.324,183,2179,6,11,17,0,0,6
2001-06-11,Riau,45.935,1.019,26.088,99.917,167967.392,0.314,79.243,0.43,183,2386,6,11,17,0,0,6
2001-06-11,Sulawesi Barat,46.439,1.067,24.503,99.38,157100.853,0.332,68.551,0.243,183,2151,6,11,17,0,0,6
2001-06-11,Sulawesi Selatan,80.138,0.865,24.487,98.412,163838.762,0.311,60.87,-0.047,183,2158,6,11,17,0,0,6
2001-06-11,Sulawesi Tengah,73.529,0.419,23.205,99.472,155135.275,0.338,64.448,0.488,183,442,6,11,17,0,2,6
2001-06-11,Sulawesi Tengg.,89.989,-0.212,23.769,97.479,147494.582,0.349,69.98,0.451,183,443,6,11,17,0,0,6
2001-06-11,Sulawesi Utara,105.19,0.969,22.99,99.571,153164.977,0.36,72.565,0.992,183,595,6,11,17,0,2,6
2001-06-11,Sumatera Barat,29.347,0.989,22.194,99.453,171000.51,0.316,72.345,0.051,183,444,6,11,17,0,2,6
2001-06-11,Sumatera Selatan,54.239,0.512,25.308,99.998,164878.25,0.328,72.002,0.272,183,2162,6,11,17,0,0,6
2001-06-11,Sumatera Utara,73.963,0.649,24.056,99.89,179428.919,0.341,63.303,-0.147,183,446,6,11,17,0,2,6
2001-06-21,Bali,9.937,0.493,23.625,92.397,174850.06,0.255,67.74,-0.012,183,1169,6,21,18,0,1,6
2001-06-21,Bangka Belitung,16.05,0.219,27.157,99.257,186623.599,0.233,75.881,0.422,183,628,6,21,18,1,1,6
2001-06-21,Banten,11.87,0.674,25.766,99.113,190691.549,0.346,57.842,-0.37,183,1547,6,21,18,0,0,6
2001-06-21,Bengkulu,36.508,1.11,23.144,99.453,176591.005,0.306,70.512,-0.095,183,501,6,21,18,0,2,6
2001-06-21,D.I. Yogyakarta,8.049,0.868,25.045,94.013,184936.23,0.215,57.45,-0.508,183,1171,6,21,18,0,1,6
2001-06-21,Dki Jakarta,4.45,0.853,26.71,98.684,186933.173,0.378,42.853,0.289,183,181,6,21,18,0,0,6
2001-06-21,Gorontalo,35.499,0.71,24.967,99.815,182777.891,0.295,68.822,0.797,183,176,6,21,18,1,1,6
2001-06-21,Jambi,53.458,1.305,20.759,99.68,170046.998,0.31,76.532,0.347,183,1173,6,21,18,0,2,6
2001-06-21,Jawa Barat,9.283,0.963,24.667,98.285,195061.174,0.317,62.942,-0.061,183,2380,6,21,18,0,0,6
2001-06-21,Jawa Tengah,9.749,0.87,25.296,96.631,196892.552,0.323,57.942,-0.586,183,1174,6,21,18,0,0,6
2001-06-21,Jawa Timur,6.274,0.291,25.502,93.398,190495.171,0.283,55.218,-0.539,183,1175,6,21,18,0,1,6
2001-06-21,Kalimantan Barat,27.844,0.037,27.067,99.744,196345.54,0.305,65.82,-0.062,183,1170,6,21,18,0,0,6
2001-06-21,Kalimantan S.,6.787,-0.637,26.604,98.524,184546.426,0.303,73.335,0.345,183,98,6,21,18,0,0,6
2001-06-21,Kalimantan T.,8.513,-0.21,26.727,99.158,184411.398,0.326,76.432,0.189,183,115,6,21,18,0,0,6
2001-06-21,Kalimantan Timur,20.196,1.262,26.067,99.383,182821.955,0.327,71.517,0.052,183,1161,6,21,18,0,0,6
2001-06-21,Kepulauan-riau,64.111,0.679,27.789,98.335,180598.706,0.326,71.978,0.424,183,2384,6,21,18,0,0,6
2001-06-21,Lampung,11.519,0.724,25.822,99.092,179882.043,0.27,56.974,-0.314,183,1176,6,21,18,0,0,6
2001-06-21,Maluku,64.25,1.033,25.338,97.217,163497.91,0.365,71.16,0.174,183,2144,6,21,18,0,0,6
2001-06-21,Maluku Utara,43.464,0.841,23.872,99.253,150087.667,0.266,64.567,0.065,183,635,6,21,18,0,1,6
2001-06-21,Nangroe A.D.,36.045,-1.309,26.263,90.946,180740.11,0.337,56.321,0.363,183,1165,6,21,18,2,0,6
2001-06-21,Nusatenggara B.,8.024,0.2,24.704,81.638,176857.813,0.145,64.575,0.239,183,1178,6,21,18,0,1,6
2001-06-21,Nusatenggara T.,9.532,-0.351,23.833,76.841,168666.07,0.226,58.524,-0.205,183,1179,6,21,18,0,1,6
2001-06-21,Papua,6.757,0.419,25.147,94.265,152283.746,0.304,56.861,-0.627,183,2385,6,21,18,0,1,6
2001-06-21,Papua Barat,43.399,0.072,25.004,98.935,174854.45,0.383,67.263,0.301,183,2179,6,21,18,0,0,6
2001-06-21,Riau,57.974,0.987,26.379,99.913,172381.021,0.308,79.404,0.453,183,2386,6,21,18,0,0,6
2001-06-21,Sulawesi Barat,26.146,0.727,25.033,98.885,186399.314,0.326,68.673,0.145,183,2151,6,21,18,0,0,6
2001-06-21,Sulawesi Selatan,32.412,0.642,24.85,98.198,167027.275,0.309,61.9,-0.141,183,2158,6,21,18,0,0,6
2001-06-21,Sulawesi Tengah,37.838,0.087,23.517,98.982,173675.034,0.335,64.513,0.56,183,442,6,21,18,0,2,6
2001-06-21,Sulawesi Tengg.,42.321,-0.253,23.875,97.517,146914.492,0.321,69.557,0.488,183,443,6,21,18,0,0,6
2001-06-21,Sulawesi Utara,41.351,0.594,23.368,99.469,177782.812,0.359,72.197,0.967,183,595,6,21,18,1,2,6
2001-06-21,Sumatera Barat,48.138,1.277,22.278,99.34,171961.971,0.311,71.929,-0.023,183,444,6,21,18,0,2,6
2001-06-21,Sumatera Selatan,23.256,0.23,25.863,99.636,182098.514,0.311,71.942,0.223,183,2162,6,21,18,0,0,6
2001-06-21,Sumatera Utara,62.751,0.972,24.23,99.883,172890.008,0.344,64.062,-0.086,183,446,6,21,18,0,2,6
2001-07-01,Bali,7.806,0.542,22.761,91.415,176842.737,0.251,67.253,0.022,183,1169,7,1,19,0,1,7
2001-07-01,Bangka Belitung,10.495,0.043,26.899,96.574,190954.239,0.232,76.234,0.518,183,628,7,1,19,1,1,7
2001-07-01,Banten,17.86,0.485,25.357,95.752,195903.631,0.312,58.345,-0.333,183,1547,7,1,19,0,0,7
2001-07-01,Bengkulu,8.471,0.478,23.063,98.516,183083.485,0.291,70.333,-0.11,183,501,7,1,19,0,2,7
2001-07-01,D.I. Yogyakarta,4.749,0.429,24.455,88.703,192694.054,0.184,56.381,-0.405,183,1171,7,1,19,0,1,7
2001-07-01,Dki Jakarta,6.789,0.693,26.211,94.52,194233.311,0.371,41.072,0.183,183,181,7,1,19,0,0,7
2001-07-01,Gorontalo,12.258,0.315,24.707,99.241,194454.581,0.29,67.866,0.624,183,176,7,1,19,1,1,7
2001-07-01,Jambi,10.14,0.512,20.726,99.524,188367.116,0.301,76.727,0.444,183,1173,7,1,19,0,2,7
2001-07-01,Jawa Barat,10.891,0.593,23.879,93.02,197638.878,0.286,62.889,-0.026,183,2380,7,1,19,0,0,7
2001-07-01,Jawa Tengah,6.244,0.427,24.539,91.44,204345.885,0.296,57.384,-0.429,183,1174,7,1,19,0,0,7
2001-07-01,Jawa Timur,5.273,0.161,24.725,88.321,202569.818,0.262,54.246,-0.391,183,1175,7,1,19,0,1,7
2001-07-01,Kalimantan Barat,15.393,-0.649,26.607,98.351,209201.275,0.299,66.181,0.016,183,1170,7,1,19,0,0,7
2001-07-01,Kalimantan S.,4.523,-0.922,26.139,94.662,188488.633,0.295,72.884,0.404,183,98,7,1,19,2,0,7
2001-07-01,Kalimantan T.,7.173,-0.474,26.218,95.686,184084.865,0.319,76.246,0.224,183,115,7,1,19,0,0,7
2001-07-01,Kalimantan Timur,7.723,0.756,25.806,97.452,180010.478,0.324,72.747,0.162,183,1161,7,1,19,0,0,7
2001-07-01,Kepulauan-riau,17.268,0.115,28.049,97.95,201128.866,0.326,71.848,0.425,183,2384,7,1,19,0,0,7
2001-07-01,Lampung,12.145,0.562,25.154,96.192,173436.578,0.263,56.282,-0.367,183,1176,7,1,19,0,0,7
2001-07-01,Maluku,16.337,0.713,25.221,96.213,210706.727,0.362,70.32,0.081,183,2144,7,1,19,0,0,7
2001-07-01,Maluku Utara,19.142,0.482,23.677,98.622,194977.119,0.26,63.136,-0.025,183,635,7,1,19,0,1,7
2001-07-01,Nangroe A.D.,8.871,-1.392,26.511,87.294,191786.559,0.337,56.45,0.269,183,1165,7,1,19,2,0,7
2001-07-01,Nusatenggara B.,5.928,0.381,23.818,77.545,189575.182,0.146,62.407,0.151,183,1178,7,1,19,0,1,7
2001-07-01,Nusatenggara T.,7.23,-0.132,22.976,75.228,189725.11,0.226,56.329,-0.194,183,1179,7,1,19,0,1,7
2001-07-01,Papua,3.647,0.22,24.815,90.206,170633.134,0.281,56.692,-0.633,183,2385,7,1,19,0,1,7
2001-07-01,Papua Barat,18.526,-0.396,25.192,98.194,198559.743,0.381,67.284,0.377,183,2179,7,1,19,0,0,7
2001-07-01,Riau,12.566,0.107,26.678,99.447,191843.235,0.311,79.352,0.495,183,2386,7,1,19,0,0,7
2001-07-01,Sulawesi Barat,14.32,0.046,24.775,93.203,201715.143,0.323,68.737,0.085,183,2151,7,1,19,0,0,7
2001-07-01,Sulawesi Selatan,9.473,0.361,24.534,94.393,194587.761,0.297,62.642,-0.212,183,2158,7,1,19,0,0,7
2001-07-01,Sulawesi Tengah,10.346,-0.485,23.456,97.263,186687.243,0.322,64.642,0.576,183,442,7,1,19,2,2,7
2001-07-01,Sulawesi Tengg.,4.394,-0.441,23.68,96.471,187207.135,0.318,69.044,0.549,183,443,7,1,19,0,0,7
2001-07-01,Sulawesi Utara,15.886,0.095,23.126,99.329,189572.081,0.358,71.542,0.942,183,595,7,1,19,1,2,7
2001-07-01,Sumatera Barat,8.899,0.34,22.253,98.246,199141.061,0.306,71.506,-0.057,183,444,7,1,19,0,2,7
2001-07-01,Sumatera Selatan,8.574,-0.12,25.537,97.42,181837.274,0.295,71.748,0.216,183,2162,7,1,19,0,0,7
2001-07-01,Sumatera Utara,14.598,0.185,24.41,99.276,199771.487,0.34,64.435,-0.077,183,446,7,1,19,0,2,7
2001-07-11,Bali,8.752,0.589,23.43,89.101,176930.106,0.25,66.533,0.038,183,1169,7,11,20,0,1,7
2001-07-11,Bangka Belitung,45.337,-0.147,26.608,94.538,174155.106,0.23,76.128,0.511,183,628,7,11,20,1,1,7
2001-07-11,Banten,69.119,0.27,25.691,95.468,181245.265,0.344,58.722,-0.265,183,1547,7,11,20,0,0,7
2001-07-11,Bengkulu,53.347,0.133,23.171,97.694,170785.917,0.294,70.071,-0.079,183,501,7,11,20,0,2,7
2001-07-11,D.I. Yogyakarta,15.762,0.352,25.056,85.089,166183.355,0.176,55.244,-0.269,183,1171,7,11,20,0,1,7
2001-07-11,Dki Jakarta,39.377,0.336,26.621,93.65,179709.489,0.368,39.627,0.141,183,181,7,11,20,0,0,7
2001-07-11,Gorontalo,6.971,-0.068,24.923,96.43,207654.533,0.287,66.496,0.453,183,176,7,11,20,1,1,7
2001-07-11,Jambi,38.165,0.01,20.736,99.096,170341.597,0.284,76.411,0.416,183,1173,7,11,20,0,2,7
2001-07-11,Jawa Barat,38.667,0.171,24.742,90.31,181939.829,0.307,62.174,-0.008,183,2380,7,11,20,0,0,7
2001-07-11,Jawa Tengah,32.378,0.31,25.392,88.951,182930.16,0.322,56.921,-0.265,183,1174,7,11,20,0,0,7
2001-07-11,Jawa Timur,9.015,0.163,25.727,83.134,184764.687,0.294,53.429,-0.227,183,1175,7,11,20,0,1,7
2001-07-11,Kalimantan Barat,55.696,-0.66,26.656,97.095,187943.949,0.302,66.086,0.079,183,1170,7,11,20,0,0,7
2001-07-11,Kalimantan S.,27.195,-0.852,26.99,91.338,187404.222,0.297,71.567,0.416,183,98,7,11,20,0,0,7
2001-07-11,Kalimantan T.,33.749,-0.454,26.84,92.086,183576.328,0.318,75.445,0.212,183,115,7,11,20,0,0,7
2001-07-11,Kalimantan Timur,27.626,0.114,26.148,94.559,184197.296,0.325,73.418,0.227,183,1161,7,11,20,0,0,7
2001-07-11,Kepulauan-riau,45.719,-0.282,27.121,97.361,184358.883,0.326,71.302,0.351,183,2384,7,11,20,0,0,7
2001-07-11,Lampung,46.492,0.065,25.783,93.843,168387.503,0.265,55.419,-0.408,183,1176,7,11,20,0,0,7
2001-07-11,Maluku,12.232,0.545,25.743,92.98,191787.191,0.36,68.918,-0.055,183,2144,7,11,20,0,0,7
2001-07-11,Maluku Utara,12.903,0.313,24.193,95.185,187144.0,0.28,61.487,-0.14,183,635,7,11,20,0,1,7
2001-07-11,Nangroe A.D.,13.16,-1.413,25.937,81.486,193949.853,0.336,56.131,0.134,183,1165,7,11,20,2,0,7
2001-07-11,Nusatenggara B.,5.004,0.601,24.872,72.415,193025.698,0.147,59.915,0.105,183,1178,7,11,20,0,1,7
2001-07-11,Nusatenggara T.,6.58,0.137,23.98,73.722,188234.371,0.229,54.227,-0.188,183,1179,7,11,20,0,1,7
2001-07-11,Papua,5.35,-0.372,24.907,86.248,153209.134,0.28,56.313,-0.657,183,2385,7,11,20,0,1,7
2001-07-11,Papua Barat,22.476,-0.912,24.824,95.167,188227.594,0.382,67.181,0.438,183,2179,7,11,20,0,0,7
2001-07-11,Riau,53.828,-0.052,26.311,99.275,175263.577,0.316,79.032,0.533,183,2386,7,11,20,0,0,7
2001-07-11,Sulawesi Barat,22.598,-0.329,25.029,83.459,194623.245,0.295,68.652,0.046,183,2151,7,11,20,2,0,7
2001-07-11,Sulawesi Selatan,13.46,0.164,25.248,86.073,192031.779,0.29,62.627,-0.243,183,2158,7,11,20,2,0,7
2001-07-11,Sulawesi Tengah,14.748,-1.013,23.61,93.007,192575.501,0.337,64.707,0.541,183,442,7,11,20,2,2,7
2001-07-11,Sulawesi Tengg.,4.486,-0.683,24.606,92.643,187127.764,0.313,67.723,0.524,183,443,7,11,20,0,0,7
2001-07-11,Sulawesi Utara,6.603,-0.273,23.271,97.53,208640.577,0.356,70.337,0.872,183,595,7,11,20,1,2,7
2001-07-11,Sumatera Barat,29.379,-0.058,22.409,96.668,180529.301,0.311,70.904,-0.12,183,444,7,11,20,2,2,7
2001-07-11,Sumatera Selatan,52.077,-0.495,25.932,95.396,174680.332,0.299,71.228,0.233,183,2162,7,11,20,0,0,7
2001-07-11,Sumatera Utara,36.513,0.186,24.174,98.938,188865.572,0.346,64.298,-0.098,183,446,7,11,20,0,2,7
2001-07-21,Bali,11.827,0.479,23.345,87.27,200621.628,0.241,65.517,0.014,183,1169,7,21,21,0,1,7
2001-07-21,Bangka Belitung,121.934,0.367,26.379,94.597,176363.038,0.23,76.022,0.538,183,628,7,21,21,1,1,7
2001-07-21,Banten,73.598,0.657,25.805,95.885,205133.293,0.353,59.133,-0.064,183,1547,7,21,21,0,0,7
2001-07-21,Bengkulu,75.102,0.518,23.188,97.845,184364.077,0.295,69.798,-0.029,183,501,7,21,21,0,2,7
2001-07-21,D.I. Yogyakarta,17.428,0.343,25.42,84.106,209627.445,0.214,53.871,-0.164,183,1171,7,21,21,0,1,7
2001-07-21,Dki Jakarta,25.286,0.666,26.848,93.459,208586.503,0.358,38.154,0.098,183,181,7,21,21,0,0,7
2001-07-21,Gorontalo,44.481,-0.139,24.401,94.034,193153.35,0.292,64.868,0.322,183,176,7,21,21,1,1,7
2001-07-21,Jambi,58.167,0.112,20.541,99.087,175198.973,0.3,75.995,0.412,183,1173,7,21,21,0,2,7
2001-07-21,Jawa Barat,35.673,0.361,24.984,89.745,209584.932,0.298,61.003,0.052,183,2380,7,21,21,0,0,7
2001-07-21,Jawa Tengah,18.435,0.295,25.631,86.866,215632.949,0.311,56.211,-0.141,183,1174,7,21,21,0,0,7
2001-07-21,Jawa Timur,8.516,0.147,25.74,79.018,220370.255,0.275,52.57,-0.105,183,1175,7,21,21,0,1,7
2001-07-21,Kalimantan Barat,147.846,-0.236,25.964,97.261,182692.643,0.286,65.569,0.139,183,1170,7,21,21,0,0,7
2001-07-21,Kalimantan S.,64.291,-0.498,26.686,90.074,187957.869,0.286,69.203,0.32,183,98,7,21,21,0,0,7
